Wellbore,Report Creation Time,Start Time,End Time,End Depth mMD,Main - Sub Activity,State,Remark
15_919A1997,2018-05-03 13:53,18:30,20:30,3962.0,formation evaluation -- core,ok,"CUT CORE NO 5 FROM 3935,5M TO 3962,5M. BROKE CORE WITH 11 TON OVER PULL."
15_919A1997,2018-05-03 13:53,20:30,22:00,3820.0,formation evaluation -- trip,ok,PUMPED AND ROTATED UP TO 3820M.
15_919A1997,2018-05-03 13:53,23:30,00:00,3600.0,formation evaluation -- trip,ok,"FLOW CHECKED, OK. PUMPED SLUG AND POOH TO 3600M AT 2400 HRS."
15_919A1997,2018-05-03 13:53,00:00,01:30,0.0,drilling -- trip,ok,COMPLETED POOH.INSERT BIT WAS CORED-OUT.
15_919A1997,2018-05-03 13:53,06:30,09:00,752.0,drilling -- trip,ok,MU SLICK BHA FOR CHECK TRIP & TIH TO 752 M.
15_919A1997,2018-05-03 13:53,11:00,14:00,2081.0,drilling -- trip,ok,CONTINUED TO TIH TO 2081 M.
15_919A1997,2018-05-03 13:53,14:00,15:30,2183.0,drilling -- trip,ok,ESTABLISHED CIRC AT 2500 LPM.WASHED DOWN TO CASING WINDOW. RAN THROUGH WINDOW & PU THROUGH WINDOW WITHOUT PUMPING - NO PROBLEM
15_919A1997,2018-05-03 13:53,06:00,12:00,2168.0,formation evaluation -- wait,ok,"OPERATIONS SUSPENDED DUE TO INDUSTRIAL ACTION. CIRCULATED AT 330 LPM, 15 BAR."
15_919A1997,2018-05-03 13:53,15:30,16:30,2207.0,drilling -- ream,ok,CONTINUED TIH; TOOK WEIGHT AT 2207 M. REAMED FROM 2207 - 2245 M; TIGHT HOLE FROM 2207 - 2226 M. HAD TENDENCY OF PACKING-OFF. 16300 NM= MA
15_919A1997,2018-05-03 13:53,22:30,00:00,2231.0,drilling -- trip,ok,"FLOW CHECKED, PUMPED SLUG & POOH TO MU DRILLING BHA."
15_919A1997,2018-05-03 13:53,00:00,06:00,0.0,interruption -- other,ok,OPERATIONS SUSPENDED DUE TO OFS STRIKE.
15_919A1997,2018-05-03 13:53,00:00,06:00,0.0,interruption -- other,ok,OPERATION SUSPENDED DUE TO OFS STRIKE
15_919A1997,2018-05-03 13:53,10:00,00:00,4019.0,drilling -- trip,ok,"M/U AND RIH W/ 5-7/8"" BIT AND 7"" CSG SCRAPER FOR MUD CONDTION/ CLENAUP RUN. BROKE CIRC. EVERY 500 M. CIRC. TO CONDITION MUD. RECORDED TORQU"
15_919A1997,2018-05-03 13:53,00:00,06:00,0.0,interruption -- other,ok,OPERATIONS SUSPENDED DUE TO OFS STRIKE.
15_919A1997,2018-05-03 13:53,00:00,06:00,2202.0,drilling -- trip,ok,MU MILLING BHA & TIH TO WHIPSTOCK.
15_919A1997,2018-05-03 13:53,06:00,09:00,2205.0,drilling -- drill,fail,MILLED FROM 2202-2205 M. DECREASE IN ROP - NOT MAKING ANY PROGRESS IN MILLING THROUGH WINDOW.
15_919A1997,2018-05-03 13:53,13:30,18:30,2187.0,drilling -- trip,ok,"TIH TO 2187 M WITH 9 5/8"" BRIDGE PLUG ON DP."
15_919A1997,2018-05-03 13:53,18:30,19:30,2187.0,drilling -- other,ok,SET BRIDGE PLUG AT 2187 M L.A.T. CONFIRMED SETTING BY SLACKING-OFF 10 MT DOWN ON PLUG.
15_919A1997,2018-05-03 13:53,20:30,00:00,0.0,drilling -- trip,ok,"FLOWCHECKED, PUMPED SLUG & POOH WITH EZSV M.S.T."
15_919A1997,2018-05-03 13:53,16:30,18:30,2783.0,drilling -- trip,ok,"CONTINUED TIH; WASHED DOWN LAST 38 M TO TD - 2783 M. 0,5 M OF FILL ON BOTTOM."
15_919A1997,2018-05-03 13:53,10:30,12:30,0.0,formation evaluation -- trip,ok,M/UP COREBARREL AND COREHEAD. SERVICED COREBARREL.
15_919A1997,2018-05-03 13:53,12:00,14:30,2168.0,formation evaluation -- log,ok,R/U WIRELINE SIDE ENTRY SUB AND RIH WITH WET CONNECTOR. ENGAGED CONNECTOR. COMMUNICATION AND PULL TESTED OK.
15_919A1997,2018-05-03 13:53,21:30,00:00,3640.0,formation evaluation -- log,ok,CIRCULATED TO CONDITION MUD.
15_919A1997,2018-05-03 13:53,06:00,09:00,0.0,formation evaluation -- trip,ok,CONTINUED POOH WITH CORE NO 2. REDUCED SPEED LAST 400M. HELD SAFETY BRIEF BEFORE PULL CORE BARREL TO DRILL FLOOR. HAD 20 PPM H
15_919A1997,2018-05-03 13:53,02:00,06:00,780.0,formation evaluation -- trip,ok,"POOH. FLOW CHECKED INSIDE CSG WINDOW, OK. CURRENT DEPTH AT REPORT TIME, 780M."
15_919A1997,2018-05-03 13:53,01:30,02:00,3852.0,formation evaluation -- trip,ok,"FLOW CHECKED, OK. LAID DOWN SPACER PUP JT. PUMP SLUG."
15_919A1997,2018-05-03 13:53,01:30,06:00,3955.0,workover -- perforate,ok,R/U ATLAS AND RIH WITH ATLAS PERFORATING GUNS ON WIRELINE. CORRELATED GUN DEPTH AND FIRED GUNS - GOOD INDICATION OF D
15_919A1997,2018-05-03 13:53,00:00,06:00,0.0,interruption -- other,ok,OPERATIONS SUSPENDED DUE TO OFS STRIKE.
15_919A1997,2018-05-03 13:53,06:00,08:00,0.0,workover -- perforate,ok,POOH WITH ATLAS WIRELINE PERFORATING GUNS.
15_919A1997,2018-05-03 13:53,08:00,13:00,0.0,drilling -- bop activities,ok,RIH WITH BOP TEST TOOL. TESTED BOP TO 20/345 BAR (UAP TO 20/240 BAR) FOR 5/10 MINUTES ON YELLOW POD. FUNCTIONED TESTED B
15_919A1997,2018-05-03 13:53,14:00,15:00,0.0,drilling -- bop activities,ok,TESTED TDS IBOP'S TO 20/345 BAR FOR 5/10 MINUTES.
15_919A1997,2018-05-03 13:53,00:00,06:00,2200.0,plug abandon -- trip,ok,"P/U 7"" EZSV RETAINER AND RIH TO 2200 M."
15_919A1997,2018-05-03 13:53,06:00,12:30,3940.0,plug abandon -- trip,ok,"COMPLETED TIH WITH 7"" EZSV TO 3940 M."
15_919A1997,2018-05-03 13:53,14:30,21:30,3640.0,formation evaluation -- log,ok,RIH WITH LOGGING TOOLS ON DRILL PIPE TO 3640M.
15_919A1997,2018-05-03 13:53,12:30,13:30,3940.0,plug abandon -- other,fail,CROWN-MOUNTED-COMPENSATOR WOULDN'T UNLOCK - CMC HYDRAULIC VALVE WAS STUCK IN CLOSED POSITION. TROUBLESHOOTED SYSTEM UNTIL
15_919A1997,2018-05-03 13:53,16:30,23:00,3937.0,interruption -- other,fail,RIH WITH MWS BOTTOM HOLE SAMPLING TOOL. SAMPLE CHAMBER FAILED TO OPEN. POOH WITH WIRELINE.
15_919A1997,2018-05-03 13:53,17:30,19:30,3947.0,plug abandon -- other,ok,PRESSURE TESTED EZSV TO 345 BAR FOR 15 MINUTES.
15_919A1997,2018-05-03 13:53,22:30,00:00,3400.0,plug abandon -- trip,ok,POOH WITH EZSV MECHANICAL SETTING TOOL.
15_919A1997,2018-05-03 13:53,10:30,13:00,0.0,workover -- perforate,ok,CLOSED LUBRICATOR VALVES & BLED DOWN ABOVE VALVES TO 0 BAR. RU PERFORATING BAR TOOLSTRING & ELECTRIC LINE TO PERFORATE ZONE #1B.
15_919A1997,2018-05-03 13:53,13:00,17:00,3865.0,workover -- perforate,ok,RIH WITH ELECTRIC LINE + BAR. PERFORATED VIA TCP GUNS - USING BAR TO DETONATE - Ø 1513 HRS. PERFORATED FROM 3826 - 3865 M. POOH WITH B
15_919A1997,2018-05-03 13:53,17:00,20:30,3865.0,workover -- perforate,ok,"RD ELECTRIC LINE, LUBRICATOR & WIRELINE BOPS."
15_919A1997,2018-05-03 13:53,02:00,06:00,1195.0,formation evaluation -- trip,ok,"FLOW CHECKED, OK. PUMP SLUG AND POOH. FLOW CHECKED INSIDE CSG WINDOW, OK. CURRENT DEPTH AT REPORT TI"
15_919A1997,2018-05-03 13:53,06:00,09:00,0.0,formation evaluation -- trip,ok,"CONTINUED TO POOH. FLOW CHECKED BEFORE PULLING BHA INTO BOP, OK."
15_919A1997,2018-05-03 13:53,09:00,10:30,0.0,formation evaluation -- trip,ok,"RETRIEVED CORE NO 4. 96,3 % RECOVERY. NO H2S GAS PRESENT IN COREBARREL"
15_919A1997,2018-05-03 13:53,10:30,11:00,0.0,formation evaluation -- trip,ok,MADE UP NEW COREHEAD AND INNERBARREL. SERVICED COREBARREL.
15_919A1997,2018-05-03 13:53,13:30,17:30,3947.0,plug abandon -- other,ok,ATTEMPTED TO SET EZSV AT 3940 M - NO SUCCESS IN SETTING. ATTEMPTED TO SET AT 3945 M - NO SUCCESS. FINALLY SET EZSV AT 3947 M - DIDN'T SEE
15_919A1997,2018-05-03 13:53,08:30,09:30,0.0,formation evaluation -- trip,ok,"RETRIEVED CORE NO 1, 95 % RECOVERY."
15_919A1997,2018-05-03 13:53,00:00,04:30,2210.0,plug abandon -- trip,ok,"MADE UP MULESHOE ON 3 1/2"" DP AND RIH TO 2210M. BROKE CIRC AND GOT 12% GAS IN RETURN AT START OF CIRCULATION."
15_919A1997,2018-05-03 13:53,01:30,06:00,1244.0,formation evaluation -- trip,ok,"FLOW CHECK, OK. PUMP SLUG AND POOH. HAD 15T OVER PULL AT 3278 AND 3269M. FLOW CHECKED INSIDE CSG WINDOW, OK. CONT PO"
15_919A1997,2018-05-03 13:53,17:30,00:00,0.0,drilling -- trip,ok,"FLOW CHECK 10 MIN, OK. PUMP SLUG. POOH. WELL SLICK. FLOW CHECK INSIDE SHOE AND BEFORE BHA ENTERED BOP. L/DOWN 1 DC, 2 STABILIZERS AND"
15_919A1997,2018-05-03 13:53,00:00,06:00,2539.0,drilling -- casing,ok,"CONTINUED RUNNING 7"" CASING."
15_919A1997,2018-05-03 13:53,06:00,19:00,3935.0,drilling -- casing,ok,"CONTINUED RUNNING 7"" CASING."
15_919A1997,2018-05-03 13:53,19:00,20:30,3935.0,drilling -- casing,ok,M/U CASING HANGER. R/D CASING HANDLING TOOLS AND R/U TO RUN CASING ON DRILL PIPE.
15_919A1997,2018-05-03 13:53,20:30,21:00,4044.0,drilling -- casing,ok,RIH WITH CASING ON HWDP RUNNING STRING. LANDED CASING AND CHECKED DATUM LINE - OK. TOTAL MUD LOSSES RUNNING CASING -
15_919A1997,2018-05-03 13:53,21:00,00:00,4044.0,drilling -- casing,ok,CIRCULATED CASING. 20% - 30% MUD RETURNS WHILE CIRCULATING AT 330 LPM - 475 LPM. LOST 26 M3 MUD TOTAL.
15_919A1997,2018-05-03 13:53,06:00,08:30,0.0,formation evaluation -- trip,ok,"CONTINUED POOH TO SURFACE. PULLED LAST 400M WITH RESTRICTED SPEED, 6 MIN/STAND. FLOW CHECKED BEFORE PULLED BHA."
15_919A1997,2018-05-03 13:53,06:00,00:00,3865.0,formation evaluation -- drill stem test,ok,CONTINUED PERFORMING SHUT-IN BUILD-UP TEST
15_919A1997,2018-05-03 13:53,06:00,15:00,3632.0,drilling -- drill,ok,"DRILLED 8 1/2"" HOLE FROM 3573M TO 3632M. UNABLE TO STEER TO ACHIVE TARGET."
15_919A1997,2018-05-03 13:53,00:00,06:00,3865.0,formation evaluation -- drill stem test,ok,CONTINUED PERFORMING SHUT-IN BUILD-UP TEST
15_919A1997,2018-05-03 13:53,03:30,06:00,2546.0,formation evaluation -- trip,ok,PUMPED SLUG. POOH WITH CORE NO 7. CURRENT DEPTH AT REPORT TIME 2546 M.
15_919A1997,2018-05-03 13:53,06:00,09:30,0.0,formation evaluation -- trip,ok,"CONTINUED POOH WITH CORE NO 7. FLOW CHECKED IN CSG WINDOW AND BEFORE BHA ENTERED BOP, OK."
15_919A1997,2018-05-03 13:53,09:30,10:30,0.0,formation evaluation -- trip,ok,"RECOVERED CORE NO 7. 98,9 % RECOVERY. NO H2S GAS PRESENT IN COREBARREL"
15_919A1997,2018-05-03 13:53,10:30,12:30,0.0,formation evaluation -- core,ok,SERVICE BREAK AND LAID DOWN COREBARREL.
15_919A1997,2018-05-03 13:53,12:30,13:00,107.0,drilling -- bop activities,ok,MADE UP BOP TEST PLUG AND INSTALLED SAME IN WELLHEAD.
15_919A1997,2018-05-03 13:53,13:00,14:00,107.0,drilling -- bop activities,ok,TESTED BOP AND PLUG TO 34 BAR/5 MIN AND 345 BAR/10 MIN. USED YELLOW POD.
15_919A1997,2018-05-03 13:53,14:30,17:00,107.0,drilling -- bop activities,ok,CONTINUED TEST BOP FROM YELLOW POD. TESTED ALL VALVES AND PIPE RAMS TO 34/345 BAR FOR 5/10 MIN. TESTED BOTH ANNULARS TO 34/241 BA
15_919A1997,2018-05-03 13:53,18:00,00:00,0.0,interruption -- repair,fail,"CHANGED OUT UIBOP ON TDS. RENEWED SAVER SUB AND NEW PIPEHANDLER HANGER UIBOP ACTUATOR, CRANK LEVER, ACTUATOR ROLLERS."
15_919A1997,2018-05-03 13:53,00:00,01:00,3820.0,formation evaluation -- trip,ok,CONTINUED PUMPING AND ROTATION UP TO 3820M.
15_919A1997,2018-05-03 13:53,23:30,00:00,0.0,formation evaluation -- log,ok,R/U ATLAS WIRELINE.
15_919A1997,2018-05-03 13:53,02:00,06:00,3573.0,drilling -- drill,ok,DRILLED 8 1/2'' HOLE FROM 3552 - 3573 M. UNABLE TO STEER DUE TO HANGING UP ON STABILIZERS AND FREQUENT STALLING  PROBLEMS.
15_919A1997,2018-05-03 13:53,00:00,06:00,0.0,interruption -- other,ok,OPERATIONS SUSPENDED DUE TO OFS STRIKE.
15_919A1997,2018-05-03 13:53,21:30,00:00,0.0,interruption -- repair,fail,"FLOW CHECK, OK CONTINUE POOH AND L/DOWN MWD AND BIT. START RELOAD NEW MWD."
15_919A1997,2018-05-03 13:53,21:00,23:00,2213.0,drilling -- drill,ok,"REAMED WINDOW. AFTER APPROXIMATELY 20 TIMES, STILL UNABLE TO GO DOWN THROUGH WINDOW WITHOUT ROTATING - BASED ON USING MAXIMUM OF 12 M"
15_919A1997,2018-05-03 13:53,18:00,21:00,2213.0,drilling -- drill,ok,DRILLED/MILLED NEW FORMATION FROM 2207 - 2213 M. PUMPED 5 M3 HI-VIS PILL WHILE DRILLING AT 2208 M.
15_919A1997,2018-05-03 13:53,12:00,18:00,2207.0,drilling -- drill,ok,"CUT WINDOW IN 9 5/8"" CASING USING WHIPSTOCK. TOP OF WINDOW = 2202 M MD  - BOTTOM OF WINDOW = 2207 M MD. PUMPED 5 M3 HI-VIS PILL WHILE MILLING"
15_919A1997,2018-05-03 13:53,10:00,12:00,2211.0,drilling -- drill,ok,ORIENTED WHIPSTOCK USING MWD. SET ANCHOR ON WHIPSTOCK.
15_919A1997,2018-05-03 13:53,06:00,10:00,2211.0,drilling -- trip,ok,"CONTINUED TIH WITH  WINDOWMASTER WHIPSTOCK & MILLING ASSEMBLY. TAGGED 9 5/8"" BRIDGE-PLUG AT 2211 M DPM."
15_919A1997,2018-05-03 13:53,00:30,06:00,500.0,drilling -- trip,ok,MU BAKER WINDOWMASTER WHIPSTOCK + MILLING ASSEMBLY & ASSOCIATED BHA. CONTINUE TIH WITH DP.
15_919A1997,2018-05-03 13:53,00:00,06:00,0.0,interruption -- other,ok,OPERATIONS SUSPENDED DUE TO OFS STRIKE.
15_919A1997,2018-05-03 13:53,00:00,06:00,0.0,interruption -- other,ok,OPERATIONS SUSPENDED DUE TO OFS STRIKE.
15_919A1997,2018-05-03 13:53,22:30,00:00,1837.0,drilling -- casing,ok,"RAN 7"" CASING."
15_919A1997,2018-05-03 13:53,17:30,22:00,1669.0,drilling -- casing,ok,"RAN 7"" CASING."
15_919A1997,2018-05-03 13:53,16:30,17:30,1030.0,drilling -- casing,fail,HYDRAULIC POWER UNIT FOR CASING TONG OVERHEATED.
15_919A1997,2018-05-03 13:53,07:00,16:30,1030.0,drilling -- casing,ok,"RAN 7"" CASING."
15_919A1997,2018-05-03 13:53,06:00,07:00,0.0,drilling -- casing,ok,"FINISHED R/U WEATHERFORD TO RUN 7"" CASING."
15_919A1997,2018-05-03 13:53,04:30,06:00,0.0,drilling -- casing,ok,R/U FRANK'S FC-1 CASING FILLUP AND CIRCULATING TOOL. R/U WEATHERFORD CASING EQUIPMENT.
15_919A1997,2018-05-03 13:53,02:30,04:30,0.0,drilling -- casing,ok,M/U CASING HANGER WITH SEAL ASSEMBLY TO TYPE ST CASING HANGER RUNNING TOOL C/W SSR PLUGS. M/U HALLIBURTON CEME
15_919A1997,2018-05-03 13:53,00:00,01:00,0.0,drilling -- casing,ok,FINISHED POOH. L/D DRILLING JAR.
15_919A1997,2018-05-03 13:53,00:00,00:30,3552.0,drilling -- drill,ok,DRILLED 8 1/2'' HOLE FROM 3550 - 3552 M.
15_919A1997,2018-05-03 13:53,22:00,22:30,1699.0,drilling -- casing,fail,CASING TONG NOT WORKING - PROBLEM WITH HYDRAULIC PRESSURE/VOLUME SUPPLY. CHANGED POWER UNITS.
15_919A1997,2018-05-03 13:53,22:00,00:00,0.0,workover -- wire line,ok,"HELD PRE-JOB MEETING WITH ALL PERSONNEL INVOLVED. RU TO RUN SHOOTING NIPPLE ON 7"" CASING. PU XO SUB FOR WIRELINE STUFFIN"
15_919A1997,2018-05-03 13:53,15:00,23:30,0.0,drilling -- trip,ok,"FLOWCHECKED, PUMPED SLUG, AND POOH. DUMPED MWD MEMORY. L/D MWD AND MOTOR."
15_919A1997,2018-05-03 13:53,00:00,06:00,4087.0,drilling -- drill,ok,CONTINUED DRILLING FROM 4039M TO 4087M. NORMAL AMOUNT OF CUTTINGS IN RETURNS WITH APPROX 5% SMALL SIZE
15_919A1997,2018-05-03 13:53,06:00,07:00,0.0,workover -- wire line,ok,INSTALLED WIRELINE LUBRICATOR AND TESTED TO 345 BAR.
15_919A1997,2018-05-03 13:53,03:30,06:00,3937.0,interruption -- other,fail,RIG HEAVE LESS THAN 2M. DISCONNECTED WIRELINE LUBRICATOR AND CHANGED OUT BOTTOM HOLE SAMPLING TOOLS.
15_919A1997,2018-05-03 13:53,03:30,06:00,3390.0,drilling -- drill,ok,"DRILLED 8 1/2"" HOLE FROM 3379 - 3390 M."
15_919A1997,2018-05-03 13:53,06:00,17:00,3494.0,drilling -- drill,ok,DRILLED 8 1/2'' HOLE FROM 3390 - 3494 M.
15_919A1997,2018-05-03 13:53,18:00,00:00,3550.0,drilling -- drill,ok,DRILLED 8 1/2'' HOLE FROM 3494 - 3550 M.
15_919A1997,2018-05-03 13:53,00:00,04:30,3212.0,formation evaluation -- trip,ok,"CONT RIH WITH CORING BHA. FILL PIPE AT CSG WINDOW. RIH PASS WINDOW AND PULL BACK INTO CSG WITH COREBARREL, OK. CONT RIH TO 3212M."
15_919A1997,2018-05-03 13:53,05:00,06:00,3303.0,formation evaluation -- trip,ok,CONTINUE RIH. STOOD UP WITH 15T AT 3287M. REAMED OBSTRUCTION. CONT RIH AND STODD UP AT 3303M. CURRENTLY REAMING AWAY OBSTRUCTIO
15_919A1997,2018-05-03 13:53,06:00,16:30,3820.0,formation evaluation -- trip,ok,WASH AND REAM TIGHT HOLE FROM 3303 - 3820M WITH COREBARREL BHA.
15_919A1997,2018-05-03 13:53,07:00,11:30,3200.0,workover -- wire line,ok,RIH WITH MWS BOTTOM HOLE SAMPLING TOOL/GR/CCL AND OBTAINED WATER SAMPLE. POOH.
15_919A1997,2018-05-03 13:53,18:00,20:00,3837.0,formation evaluation -- trip,ok,CONTINUED WASH AND REAM TIGHT HOLE FROM 3820M - 3837M.
15_919A1997,2018-05-03 13:53,00:00,06:00,3783.0,drilling -- drill,ok,CONTINUED DRILLING F/3752 - 3783M. USED CONSTANT PARAMETERS TO SPOT DRILLING
15_919A1997,2018-05-03 13:53,19:30,00:00,1270.0,drilling -- trip,ok,MU NEW PDC BIT WITH STABILIZED DRILLING BHA; PU NEW MOTOR DUE TO WEAR. TIH TO 1270 M.
15_919A1997,2018-05-03 13:53,16:30,19:30,0.0,drilling -- trip,ok,COMPLETED POOH.
15_919A1997,2018-05-03 13:53,12:30,15:00,2253.0,drilling -- trip,ok,POOH TO 2253 FOR BIT & BHA CHANGE.
15_919A1997,2018-05-03 13:53,11:30,12:30,3057.0,drilling -- trip,ok,"CIRCULATED HOLE CLEAN & BOOSTED RISER. SHORT TRIP GAS=4,38% CORRECTED."
15_919A1997,2018-05-03 13:53,09:30,11:30,2707.0,drilling -- trip,ok,MADE SHORT TRIP TO 2707 M & RIH TO TD - WASHED DOWN LAST STAND TO TD - NO PROBLEMS.
15_919A1997,2018-05-03 13:53,06:00,06:30,3057.0,drilling -- drill,ok,"DRILLED 8 1/2"" HOLE FROM 3052 - 3057 M / ROTATING."
15_919A1997,2018-05-03 13:53,00:00,06:00,3052.0,drilling -- drill,ok,"DRILLED AND ORIENTED 8 1/2"" HOLE FROM 2970 M - 3052 M."
15_919A1997,2018-05-03 13:53,06:00,08:30,3799.0,drilling -- drill,ok,"DRILLED 8 1/2"" HOLE FROM 3783M - 3799M. DRILLING BREAK 3796 - 3799M."
15_919A1997,2018-05-03 13:53,06:00,11:00,4131.0,drilling -- drill,ok,"DRILLED 8 1/2"" HOLE FROM 4087M TO 4131M."
15_919A1997,2018-05-03 13:53,11:30,12:30,0.0,workover -- wire line,ok,L/D SAMPLING TOOL/GR/CCL.
15_919A1997,2018-05-03 13:53,10:00,12:30,3810.0,drilling -- drill,ok,CONTINUED DRILLING FROM 3799M - 3810M.
15_919A1997,2018-05-03 13:53,11:00,00:00,2970.0,drilling -- drill,ok,"DRILLED AND ORIENTED 8 1/2"" HOLE FROM 2783 - 2970 M."
15_919A1997,2018-05-03 13:53,06:00,11:00,2783.0,drilling -- trip,ok,RIH TO 2160M. ESTABLISHED CIRC WITH 2500 LPM AND ORIENTED TOOLFACE. RUN THROUGH WINDOW WITH NO ROTATION OR CIRCULATION AND CO
15_919A1997,2018-05-03 13:53,04:30,06:00,340.0,drilling -- trip,ok,MU NEW INSERT BIT - EHP43AFLDK - & MU SLICK DRILLING BHA WITH MOTOR & MWD.
15_919A1997,2018-05-03 13:53,01:00,04:30,0.0,drilling -- trip,ok,"CONTINUED POOH - MAXIMUM DRAG THROUGH WINDOW = 2,25 MT."
15_919A1997,2018-05-03 13:53,20:00,00:00,3752.0,drilling -- drill,ok,CONTINUED DRILLING FROM 3724M - 3752M.
15_919A1997,2018-05-03 13:53,12:30,19:00,3724.0,drilling -- drill,ok,CONTINUED DRILLING FROM 3673M - 3724M. FLOW CHECK AT 3717M.
15_919A1997,2018-05-03 13:53,08:00,11:30,3673.0,drilling -- drill,ok,"DRILLED 8 1/2"" HOLE FROM 3653 - 3673M. FLOW CHECK DRILLING BREAK AT FROM 3670M -"
15_919A1997,2018-05-03 13:53,06:00,08:00,3653.0,interruption -- repair,fail,CONTINUED RIH TO 3640M. WASH TO BTM AT 3653M. NO FILL.
15_919A1997,2018-05-03 13:53,00:00,01:30,3379.0,drilling -- drill,ok,"DRILLED 8 1/2"" HOLE FROM 3369 - 3379 M. HAD INCREASING AMOUNT OF CAVINGS IN RETURNS."
15_919A1997,2018-05-03 13:53,04:30,06:00,3056.0,interruption -- repair,fail,CONTINUED RIH TO CURRENT DEPTH 3085M.
15_919A1997,2018-05-03 13:53,00:30,04:00,2160.0,interruption -- repair,fail,RIH TO CSG WINDOW AT 2160M. TESTED MWD OK AT 1000M.
15_919A1997,2018-05-03 13:53,00:00,00:30,0.0,interruption -- repair,fail,CONTINUE CHANGE MWD AND LOAD SAME. M/UP NEW BIT.
15_919A1997,2018-05-03 13:53,00:00,06:00,0.0,interruption -- other,ok,OPERATIONS SUSPENDED DUE TO OFS STRIKE.
15_919A1997,2018-05-03 13:53,23:30,00:00,24.0,drilling -- trip,ok,"R/U TO RUN 3 1/2"" DRILL PIPE. START RIH WITH SAME."
15_919A1997,2018-05-03 13:53,18:30,00:00,978.0,drilling -- trip,ok,"FLOW CHECK, OK. PUMP SLUG AND POOH. HOLE IN GOOD CONDITION."
15_919A1997,2018-05-03 13:53,17:00,18:30,3823.0,drilling -- circulating conditioning,ok,CIRC HOLE CLEAN. BOOSTED RISER.
15_919A1997,2018-05-03 13:53,16:00,17:00,3823.0,drilling -- drill,ok,CONTINUED DRILLING FROM 3820M - 3823M.
15_919A1997,2018-05-03 13:53,14:00,15:30,3820.0,drilling -- drill,ok,CONTINUED DRILLING FROM 3810M - 3820M.
15_919A1997,2018-05-03 13:53,04:00,04:30,2185.0,interruption -- repair,fail,FILL PIPE AND ORIENTED TOOL FACE AND ENTER INTO CSG WINDOW WITHOUT OBSTRUCTIONS.
15_919A1997,2018-05-03 13:53,21:00,21:30,1220.0,interruption -- repair,fail,"CIRC 1,25 BTM UP AT 1220M. BOOST RISER. GOT FAIR AMOUNT OF LARGE SIZE TYPE CAVINGS OVER SHAKERS."
15_919A1997,2018-05-03 13:53,00:00,06:00,600.0,drilling -- trip,ok,MU BAKER WINDOWMASTER WHIPSTOCK ASSEMBLY. TIH WITH BHA ON DP.
15_919A1997,2018-05-03 13:53,21:00,23:30,0.0,formation evaluation -- trip,ok,MADE UP 27M COREBARREL AND PDC CORHEAD.
15_919A1997,2018-05-03 13:53,03:00,04:30,3057.0,drilling -- trip,ok,COMPLETED TIH TO TD-3057 M. WASHED LAST STAND TO BOTTOM - NO FILL.
15_919A1997,2018-05-03 13:53,18:30,19:00,2700.0,interruption -- repair,fail,ATTEMPT TO GET COMMUNICATION WITH MWD WITHOUT SUCCESS.
15_919A1997,2018-05-03 13:53,14:00,20:30,0.0,drilling -- trip,ok,"FLOW CHECK, OK. PUMP SLUG. POOH. FLOW CHECKED AT 2163M AND WITH BHA BELOW BOP."
15_919A1997,2018-05-03 13:53,19:00,21:00,1220.0,interruption -- repair,fail,PUMP SLUG. POOH. GOT 15 T DRAG AT 1220M.
15_919A1997,2018-05-03 13:53,06:00,13:00,3824.0,drilling -- trip,ok,CONTINUED RIH WITH DRILLING BHA TO 3824M. BROKE CIRCULATION EACH 1000M PERFORMED CHECK SHOTS WITH NEW MWD AT 3794M A
15_919A1997,2018-05-03 13:53,23:30,00:00,100.0,formation evaluation -- trip,ok,STARTED TO RIH WITH CORING BHA.
15_919A1997,2018-05-03 13:53,20:30,21:00,0.0,drilling -- trip,ok,LAYED OUT BIT AND DOWNLOADED MWD.
15_919A1997,2018-05-03 13:53,09:30,12:00,3837.0,drilling -- drill,ok,"DRILLED 8 1/2"" HOLE FROM 3823M - 3837M. MWD INDICATE SAND AT 3822M"
15_919A1997,2018-05-03 13:53,06:00,09:30,3823.0,drilling -- trip,ok,CONTINUED RIH. BREAK CIRC AND WASH LAST STAND TO BTM. CIRC TO CLEAR STEEL DEBRIS OFF BTM.
15_919A1997,2018-05-03 13:53,00:00,02:00,2135.0,drilling -- trip,ok,CONTINUED TO TIH TO 2135 M.
15_919A1997,2018-05-03 13:53,02:00,03:00,2210.0,drilling -- drill,ok,FILLED DRILLSTRING. CIRCULATED AT 1985 LPM /196 BAR ; ORIENTED BIT TO 65 DEG. RIGHT & RIH THROUGH CASING WINDOW.
15_919A1997,2018-05-03 13:53,02:00,02:30,0.0,formation evaluation -- log,ok,DUMP MEMORY ON MWD.
15_919A1997,2018-05-03 13:53,01:30,02:00,0.0,drilling -- trip,ok,"CHANGED BIT. SET AKO TO 0,6 DEGR. FUNCTION TEST SHEAR RAM FROM YELLOW POD."
15_919A1997,2018-05-03 13:53,00:00,01:30,0.0,drilling -- trip,ok,CONTINUED POOH TO SURFACE.
15_919A1997,2018-05-03 13:53,03:30,04:00,1040.0,drilling -- trip,ok,FILL DRILL PIPE AND TEST MWD. FAIL TO GET SIGNALS FROM MWD. RE-BOOT MWD COMPUTER AND GOT SIGNALS OK.
15_919A1997,2018-05-03 13:53,03:30,06:00,630.0,drilling -- trip,ok,RIH TO CURRENT DEPTH 630M.
